	true_y	pred_y
228	1,0	False
229	0,0	True
230	1,0	False
231	0,0	True
232	0,0	False
233	1,0	True
234	1,0	True
235	1,0	True
236	0,0	True
237	1,0	True
238	1,0	False
239	1,0	True
240	1,0	True
241	1,0	True
242	1,0	True
243	0,0	True
244	0,0	True
245	1,0	True
246	1,0	True
247	0,0	True
248	1,0	False
249	1,0	False
250	1,0	False
251	1,0	True
252	1,0	True
253	0,0	True
254	1,0	False
255	1,0	True
256	1,0	False
257	1,0	False
258	0,0	False
259	0,0	True
260	1,0	True
261	0,0	True
262	1,0	True
263	1,0	True
264	0,0	True
265	1,0	True
266	1,0	True
267	1,0	True
268	0,0	False
269	1,0	True
270	1,0	True
271	0,0	False
272	1,0	True
273	0,0	True
274	1,0	True
275	0,0	True
276	0,0	False
277	0,0	False
278	1,0	True
279	1,0	True
280	0,0	True
281	1,0	True
282	0,0	True
283	1,0	True
284	1,0	False
285	0,0	True
286	0,0	True
287	1,0	True
288	1,0	True
289	0,0	True
290	1,0	True
291	1,0	False
292	0,0	True
293	0,0	False
294	1,0	True
295	1,0	True
296	0,0	True
297	1,0	True
298	0,0	False
299	0,0	True
300	0,0	True
301	1,0	False
302	0,0	True
303	1,0	True
304	1,0	True
305	1,0	False
306	0,0	True
307	1,0	True
308	1,0	True
309	1,0	True
310	1,0	True
311	1,0	True
312	1,0	True
313	1,0	True
314	0,0	True
315	1,0	False
316	0,0	False
317	0,0	False
318	1,0	True
319	0,0	False
320	1,0	True
321	1,0	True
322	1,0	True
323	1,0	False
324	1,0	True
325	0,0	False
326	1,0	True
327	1,0	True
328	1,0	True
329	0,0	True
330	1,0	True
331	0,0	True
332	0,0	False
333	1,0	True
334	1,0	True
335	1,0	True
336	0,0	False
337	1,0	False
338	1,0	True
339	1,0	True
340	1,0	False
341	1,0	False
342	1,0	False
343	0,0	False
344	0,0	True
345	1,0	True
346	1,0	False
347	0,0	False
348	1,0	True
349	1,0	True
350	1,0	True
351	1,0	False
352	1,0	True
353	0,0	True
354	1,0	True
355	1,0	True
356	1,0	True
357	1,0	True
358	0,0	True
359	0,0	False
360	1,0	True
361	0,0	False
362	1,0	False
363	1,0	True
364	0,0	False
365	1,0	True
366	1,0	True
367	1,0	False
368	0,0	True
369	1,0	False
370	1,0	False
371	0,0	True
372	1,0	True
373	0,0	True
374	1,0	False
375	0,0	False
376	0,0	True
377	0,0	True
378	1,0	False
379	1,0	True
380	0,0	False
381	1,0	True
382	0,0	False
383	1,0	True
384	1,0	True
385	0,0	True
386	0,0	False
387	1,0	True
388	1,0	True
389	0,0	False
390	1,0	True
391	1,0	True
392	0,0	False
393	0,0	True
394	1,0	True
395	1,0	True
396	0,0	True
397	1,0	False
398	0,0	True
399	0,0	False
400	0,0	True
401	1,0	True
402	0,0	True
403	1,0	True
404	1,0	False
405	1,0	True
406	0,0	False
407	1,0	False
408	1,0	False
409	1,0	False
410	1,0	False
411	1,0	False
412	1,0	True
413	1,0	False
414	0,0	True
415	1,0	True
416	0,0	True
417	0,0	True
418	1,0	False
419	0,0	True
420	1,0	False
421	1,0	False
422	1,0	False
423	1,0	True
424	1,0	True
425	0,0	True
426	1,0	True
427	1,0	False
428	1,0	False
429	0,0	True
430	1,0	False
431	0,0	True
432	0,0	False
433	1,0	True
434	1,0	True
435	1,0	True
436	0,0	True
437	1,0	True
438	1,0	False
439	1,0	False
440	1,0	True
441	1,0	True
442	1,0	True
443	0,0	True
444	0,0	True
445	1,0	True
446	1,0	True
447	0,0	True
448	1,0	False
449	1,0	False
450	1,0	False
451	1,0	True
452	1,0	True
453	0,0	True
454	1,0	False
455	1,0	False
456	1,0	False
457	1,0	False
458	0,0	False
459	0,0	True
460	1,0	False
461	0,0	True
462	1,0	True
463	1,0	False
464	0,0	True
465	1,0	True
466	1,0	False
467	1,0	True
468	0,0	True
469	1,0	True
470	1,0	True
471	0,0	False
472	1,0	False
473	0,0	True
474	1,0	True
475	0,0	True
476	0,0	False
477	0,0	True
478	1,0	True
479	1,0	True
480	0,0	True
481	1,0	False
482	0,0	True
483	1,0	False
484	1,0	False
485	0,0	True
486	0,0	True
487	1,0	True
488	1,0	False
489	0,0	True
490	1,0	False
491	1,0	False
492	0,0	True
493	0,0	True
494	1,0	True
495	1,0	True
496	0,0	False
497	1,0	True
498	0,0	False
499	0,0	True
500	0,0	True
501	1,0	True
502	0,0	True
503	1,0	False
504	1,0	True
505	1,0	True
506	0,0	True
507	1,0	False
508	1,0	False
509	1,0	False
510	1,0	True
511	1,0	True
512	1,0	True
513	1,0	True
514	0,0	True
515	1,0	True
516	0,0	True
517	0,0	True
518	1,0	False
519	0,0	False
520	1,0	False
521	1,0	False
522	1,0	False
523	1,0	True
524	1,0	True
525	0,0	False
526	1,0	True
527	1,0	False
528	1,0	False
529	0,0	True
530	1,0	True
531	0,0	True
532	0,0	True
533	1,0	False
534	1,0	True
535	1,0	False
536	0,0	True
537	1,0	True
538	1,0	True
539	1,0	False
540	1,0	False
541	1,0	False
542	1,0	True
543	0,0	True
544	0,0	True
545	1,0	False
546	1,0	True
547	0,0	True
548	1,0	True
549	1,0	True
550	1,0	True
551	1,0	True
552	1,0	False
553	0,0	True
554	1,0	False
555	1,0	False
556	1,0	False
557	1,0	False
558	0,0	True
559	0,0	True
560	1,0	False
561	0,0	True
562	1,0	True
563	1,0	True
564	0,0	True
565	1,0	False
566	1,0	False
567	1,0	False
568	0,0	True
569	1,0	False
570	1,0	False
571	0,0	True
572	1,0	False
573	0,0	True
574	1,0	True
575	0,0	True
576	0,0	True
577	0,0	True
578	1,0	False
579	1,0	True
580	0,0	True
581	1,0	False
582	0,0	True
583	1,0	False
584	1,0	False
585	0,0	False
586	0,0	True
587	1,0	False
588	1,0	False
589	0,0	False
590	1,0	False
591	1,0	True
592	0,0	True
593	0,0	True
594	1,0	True
595	1,0	True
596	0,0	True
597	1,0	True
598	0,0	True
599	0,0	True
600	0,0	False
601	1,0	True
602	0,0	True
603	1,0	False
604	1,0	True
605	1,0	True
606	0,0	True
607	1,0	True
608	1,0	True
609	1,0	True
610	1,0	False
611	1,0	True
612	1,0	True
613	1,0	True
614	0,0	True
615	1,0	True
616	0,0	False
617	0,0	True
618	1,0	True
619	0,0	True
620	1,0	True
621	1,0	True
622	1,0	True
623	1,0	True
624	1,0	True
625	0,0	True
626	1,0	False
627	1,0	True
628	1,0	True
629	0,0	True
630	1,0	False
631	0,0	False
632	0,0	False
633	1,0	True
634	1,0	True
635	1,0	True
636	0,0	True
637	1,0	False
638	1,0	True
639	1,0	True
640	1,0	True
641	1,0	True
642	1,0	True
643	0,0	False
644	0,0	True
645	1,0	True
646	1,0	False
647	0,0	False
648	1,0	False
649	1,0	True
650	1,0	False
651	1,0	True
652	1,0	True
653	0,0	True
654	1,0	True
655	1,0	True
656	1,0	True
657	1,0	True
658	0,0	True
659	0,0	False
660	1,0	True
661	0,0	False
662	1,0	True
663	1,0	True
664	0,0	False
665	1,0	True
666	1,0	True
667	1,0	True
668	0,0	False
669	1,0	False
670	1,0	True
671	0,0	True
672	1,0	True
673	0,0	False
674	1,0	True
675	0,0	False
676	0,0	True
677	0,0	False
678	1,0	True
679	1,0	True
680	0,0	False
681	1,0	True
682	0,0	False
683	1,0	True
684	1,0	True
685	0,0	True
686	0,0	False
687	1,0	True
688	1,0	True
689	0,0	True
690	1,0	True
691	1,0	True
692	0,0	True
693	0,0	False
694	1,0	True
695	1,0	True
696	0,0	True
697	1,0	False
698	0,0	True
699	0,0	True
700	0,0	False
701	1,0	False
702	0,0	True
703	1,0	True
704	1,0	True
705	1,0	True
706	0,0	True
707	1,0	True
708	1,0	True
709	1,0	True
710	1,0	True
711	1,0	True
712	1,0	True
713	1,0	True
714	0,0	True
715	1,0	False
716	0,0	False
717	0,0	False
718	1,0	True
719	0,0	True
720	1,0	True
721	1,0	True
722	1,0	True
723	1,0	False
724	1,0	True
725	0,0	True
726	1,0	False
727	1,0	True
728	1,0	True
729	0,0	True
730	1,0	False
731	0,0	False
732	0,0	False
733	1,0	True
734	1,0	True
735	1,0	True
736	0,0	False
737	1,0	False
738	1,0	True
739	1,0	True
740	1,0	True
741	1,0	True
742	1,0	False
743	0,0	False
744	0,0	True
745	1,0	True
746	1,0	False
747	0,0	False
748	1,0	True
749	1,0	True
750	1,0	False
751	1,0	False
752	1,0	True
753	0,0	True
754	1,0	True
755	1,0	True
756	1,0	True
757	1,0	True
758	0,0	False
759	0,0	False
760	1,0	True
761	0,0	False
762	1,0	False
763	1,0	True
764	0,0	False
765	1,0	True
766	1,0	True
767	1,0	True
768	0,0	False
769	1,0	True
770	1,0	True
771	0,0	True
772	1,0	True
773	0,0	False
774	1,0	True
775	0,0	False
776	0,0	True
777	0,0	False
778	1,0	True
779	1,0	False
780	0,0	False
781	1,0	True
782	0,0	False
783	1,0	True
784	1,0	True
785	0,0	True
786	0,0	False
787	1,0	True
788	1,0	True
789	0,0	True
790	1,0	True
791	1,0	True
792	0,0	False
793	0,0	False
794	1,0	True
795	1,0	False
796	0,0	True
797	1,0	False
798	0,0	True
799	0,0	False
800	0,0	True
801	1,0	True
802	0,0	True
803	1,0	False
804	1,0	True
805	1,0	True
806	0,0	True
807	1,0	False
808	1,0	True
809	1,0	False
810	1,0	True
811	1,0	True
812	1,0	True
813	1,0	True
814	0,0	True
815	1,0	True
816	0,0	True
817	0,0	True
818	1,0	False
819	0,0	True
820	1,0	False
821	1,0	False
822	1,0	False
823	1,0	True
824	1,0	True
825	0,0	True
826	1,0	False
827	1,0	False
828	1,0	False
829	0,0	True
830	1,0	True
831	0,0	True
832	0,0	True
833	1,0	False
834	1,0	False
835	1,0	False
836	0,0	True
837	1,0	True
838	1,0	False
839	1,0	False
840	1,0	True
841	1,0	True
842	1,0	True
843	0,0	True
844	0,0	True
845	1,0	False
846	1,0	True
847	0,0	True
848	1,0	True
849	1,0	False
850	1,0	False
851	1,0	True
852	1,0	False
853	0,0	True
854	1,0	False
855	1,0	False
856	1,0	False
857	1,0	True
858	0,0	True
859	0,0	True
860	1,0	False
861	0,0	True
862	1,0	True
863	1,0	False
864	0,0	True
865	1,0	False
866	1,0	False
867	1,0	True
868	0,0	True
869	1,0	True
870	1,0	True
871	0,0	True
872	1,0	False
873	0,0	True
874	1,0	True
875	0,0	True
876	0,0	True
877	0,0	True
878	1,0	True
879	1,0	False
880	0,0	True
881	1,0	True
882	0,0	True
883	1,0	False
884	1,0	False
885	0,0	True
886	0,0	True
887	1,0	True
888	1,0	True
889	0,0	True
890	1,0	False
891	1,0	False
892	0,0	True
893	0,0	True
894	1,0	False
895	1,0	True
896	0,0	True
897	1,0	True
898	0,0	True
899	0,0	True
900	0,0	True
901	1,0	True
902	0,0	False
903	1,0	True
904	1,0	True
905	1,0	True
906	0,0	False
907	1,0	True
908	1,0	True
909	1,0	True
910	1,0	True
911	1,0	True
912	1,0	False
913	1,0	True
914	0,0	False
915	1,0	False
916	0,0	False
917	0,0	True
918	1,0	True
919	0,0	False
920	1,0	False
921	1,0	True
922	1,0	True
923	1,0	True
924	1,0	False
925	0,0	False
926	1,0	True
927	1,0	True
928	1,0	False
929	0,0	False
930	1,0	True
931	0,0	True
932	0,0	True
933	1,0	False
934	1,0	False
935	1,0	False
936	0,0	True
937	1,0	True
938	1,0	True
939	1,0	True
940	1,0	True
941	1,0	False
942	1,0	False
943	0,0	True
944	0,0	True
945	1,0	True
946	1,0	True
947	0,0	True
948	1,0	True
949	1,0	True
950	1,0	True
951	1,0	True
952	1,0	False
953	0,0	False
954	1,0	True
955	1,0	True
956	1,0	True
957	1,0	True
958	0,0	False
959	0,0	False
960	1,0	True
961	0,0	True
962	1,0	False
963	1,0	False
964	0,0	False
965	1,0	False
966	1,0	False
967	1,0	True
968	0,0	False
969	1,0	True
970	1,0	True
971	0,0	False
972	1,0	True
973	0,0	False
974	1,0	True
975	0,0	True
976	0,0	False
977	0,0	True
978	1,0	True
979	1,0	True
980	0,0	True
981	1,0	True
982	0,0	False
983	1,0	True
984	1,0	False
985	0,0	False
986	0,0	True
987	1,0	False
988	1,0	True
989	0,0	False
990	1,0	True
991	1,0	False
992	0,0	True
993	0,0	False
994	1,0	False
995	1,0	True
996	0,0	True
997	1,0	True
998	0,0	False
999	0,0	False
1000	0,0	False
1001	1,0	True
1002	0,0	True
1003	1,0	False
1004	1,0	False
1005	1,0	True
1006	0,0	False
1007	1,0	True
1008	1,0	True
1009	1,0	True
1010	1,0	False
1011	1,0	True
1012	1,0	True
1013	1,0	False
1014	0,0	True
1015	1,0	True
1016	0,0	True
1017	0,0	True
1018	1,0	True
1019	0,0	True
1020	1,0	True
1021	1,0	False
1022	1,0	True
1023	1,0	True
1024	1,0	True
1025	0,0	True
1026	1,0	False
1027	1,0	False
1028	1,0	False
1029	0,0	True
1030	1,0	False
1031	0,0	False
1032	0,0	True
1033	1,0	True
1034	1,0	False
1035	1,0	True
1036	0,0	True
1037	1,0	True
1038	1,0	False
1039	1,0	False
1040	1,0	True
1041	1,0	True
1042	1,0	True
1043	0,0	True
1044	0,0	True
1045	1,0	True
1046	1,0	True
1047	0,0	True
1048	1,0	False
1049	1,0	False
1050	1,0	False
1051	1,0	True
1052	1,0	True
1053	0,0	True
1054	1,0	False
1055	1,0	True
1056	1,0	False
1057	1,0	True
1058	0,0	False
1059	0,0	True
1060	1,0	False
1061	0,0	True
1062	1,0	False
1063	1,0	False
1064	0,0	True
1065	1,0	True
1066	1,0	False
1067	1,0	True
1068	0,0	True
1069	1,0	True
1070	1,0	True
1071	0,0	True
1072	1,0	False
1073	0,0	False
1074	1,0	True
1075	0,0	True
1076	0,0	False
1077	0,0	False
1078	1,0	True
1079	1,0	False
1080	0,0	True
1081	1,0	True
1082	0,0	True
1083	1,0	True
1084	1,0	True
1085	0,0	True
1086	0,0	True
1087	1,0	True
1088	1,0	True
1089	0,0	True
1090	1,0	True
1091	1,0	False
1092	0,0	True
1093	0,0	False
1094	1,0	False
1095	1,0	True
1096	0,0	True
1097	1,0	False
1098	0,0	False
1099	0,0	True
1100	0,0	False
1101	1,0	True
1102	0,0	False
1103	1,0	False
1104	1,0	True
1105	1,0	True
1106	0,0	False
1107	1,0	True
1108	1,0	True
1109	1,0	True
1110	1,0	True
1111	1,0	True
1112	1,0	True
1113	1,0	True
1114	0,0	False
1115	1,0	False
1116	0,0	False
1117	0,0	True
1118	1,0	True
1119	0,0	False
1120	1,0	False
1121	1,0	False
1122	1,0	True
1123	1,0	True
1124	1,0	True
1125	0,0	False
1126	1,0	False
1127	1,0	True
1128	1,0	False
1129	0,0	False
1130	1,0	False
1131	0,0	True
1132	0,0	True
1133	1,0	True
1134	1,0	True
1135	1,0	False
1136	0,0	True
1137	1,0	True
1138	1,0	True
1139	1,0	True
1140	1,0	True
1141	1,0	True
1142	1,0	True
1143	0,0	True
1144	0,0	True
1145	1,0	True
1146	1,0	True
1147	0,0	False
1148	1,0	True
1149	1,0	True
1150	1,0	True
1151	1,0	True
1152	1,0	False
1153	0,0	False
1154	1,0	True
1155	1,0	True
1156	1,0	True
1157	1,0	True
1158	0,0	False
1159	0,0	False
1160	1,0	True
1161	0,0	True
1162	1,0	True
1163	1,0	True
1164	0,0	False
1165	1,0	True
1166	1,0	True
1167	1,0	True
1168	0,0	False
1169	1,0	True
1170	1,0	True
1171	0,0	False
1172	1,0	True
1173	0,0	False
1174	1,0	True
1175	0,0	False
1176	0,0	False
1177	0,0	False
1178	1,0	True
1179	1,0	False
1180	0,0	True
1181	1,0	True
1182	0,0	False
1183	1,0	True
1184	1,0	False
1185	0,0	False
1186	0,0	False
1187	1,0	True
1188	1,0	True
1189	0,0	True
1190	1,0	True
1191	1,0	False
1192	0,0	True
1193	0,0	False
1194	1,0	True
1195	1,0	True
1196	0,0	True
1197	1,0	True
1198	0,0	False
1199	0,0	False
1200	0,0	True
1201	1,0	False
1202	0,0	True
1203	1,0	True
1204	1,0	True
1205	1,0	True
1206	0,0	True
1207	1,0	False
1208	1,0	True
1209	1,0	True
1210	1,0	True
1211	1,0	True
1212	1,0	False
1213	1,0	True
1214	0,0	True
1215	1,0	False
1216	0,0	False
1217	0,0	False
1218	1,0	True
1219	0,0	False
1220	1,0	True
1221	1,0	True
1222	1,0	True
1223	1,0	False
1224	1,0	True
1225	0,0	False
1226	1,0	True
1227	1,0	True
1228	1,0	True
1229	0,0	True
1230	1,0	True
1231	0,0	True
1232	0,0	True
1233	1,0	True
1234	1,0	True
1235	1,0	False
1236	0,0	False
1237	1,0	True
1238	1,0	True
1239	1,0	True
1240	1,0	False
1241	1,0	False
1242	1,0	False
1243	0,0	False
1244	0,0	True
1245	1,0	True
1246	1,0	False
1247	0,0	False
1248	1,0	True
1249	1,0	True
1250	1,0	True
1251	1,0	False
1252	1,0	True
1253	0,0	True
1254	1,0	True
1255	1,0	True
1256	1,0	True
1257	1,0	True
1258	0,0	True
1259	0,0	False
1260	1,0	True
1261	0,0	True
1262	1,0	False
1263	1,0	True
1264	0,0	False
1265	1,0	False
1266	1,0	True
1267	1,0	False
1268	0,0	True
1269	1,0	True
1270	1,0	True
1271	0,0	True
1272	1,0	True
1273	0,0	True
1274	1,0	False
1275	0,0	False
1276	0,0	True
1277	0,0	True
1278	1,0	False
1279	1,0	True
1280	0,0	False
1281	1,0	True
1282	0,0	True
1283	1,0	True
1284	1,0	True
1285	0,0	True
1286	0,0	False
1287	1,0	False
1288	1,0	True
1289	0,0	False
1290	1,0	True
1291	1,0	True
1292	0,0	True
1293	0,0	True
1294	1,0	True
1295	1,0	True
1296	0,0	True
1297	1,0	True
1298	0,0	True
1299	0,0	False
1300	0,0	True
1301	1,0	True
1302	0,0	True
1303	1,0	True
1304	1,0	True
1305	1,0	True
1306	0,0	True
1307	1,0	True
1308	1,0	True
1309	1,0	True
1310	1,0	True
1311	1,0	True
1312	1,0	True
1313	1,0	True
1314	0,0	True
1315	1,0	True
1316	0,0	True
1317	0,0	True
1318	1,0	True
1319	0,0	True
1320	1,0	True
1321	1,0	False
1322	1,0	True
1323	1,0	True
1324	1,0	True
1325	0,0	True
1326	1,0	False
1327	1,0	True
1328	1,0	True
1329	0,0	True
1330	1,0	False
1331	0,0	True
1332	0,0	True
1333	1,0	True
1334	1,0	True
1335	1,0	True
1336	0,0	True
1337	1,0	True
1338	1,0	True
1339	1,0	True
1340	1,0	True
1341	1,0	True
1342	1,0	True
1343	0,0	True
1344	0,0	True
1345	1,0	True
1346	1,0	True
1347	0,0	True
1348	1,0	True
1349	1,0	True
1350	1,0	False
1351	1,0	True
1352	1,0	True
1353	0,0	True
1354	1,0	True
1355	1,0	True
1356	1,0	True
1357	1,0	True
1358	0,0	True
1359	0,0	True
1360	1,0	True
1361	0,0	True
1362	1,0	True
1363	1,0	True
1364	0,0	True
1365	1,0	True
1366	1,0	True
1367	1,0	True
1368	0,0	True
1369	1,0	True
1370	1,0	True
1371	0,0	True
1372	1,0	True
1373	0,0	True
1374	1,0	True
1375	0,0	True
1376	0,0	True
1377	0,0	True
1378	1,0	True
1379	1,0	True
1380	0,0	True
1381	1,0	True
1382	0,0	True
1383	1,0	True
1384	1,0	True
1385	0,0	True
1386	0,0	True
1387	1,0	True
1388	1,0	True
1389	0,0	True
1390	1,0	True
1391	1,0	True
1392	0,0	True
1393	0,0	True
1394	1,0	True
1395	1,0	True
1396	0,0	True
1397	1,0	True
1398	0,0	True
1399	0,0	True
1400	0,0	True
1401	1,0	True
1402	0,0	True
1403	1,0	True
1404	1,0	True
1405	1,0	True
1406	0,0	True
1407	1,0	True
1408	1,0	True
1409	1,0	True
1410	1,0	True
1411	1,0	True
1412	1,0	True
1413	1,0	True
1414	0,0	True
1415	1,0	True
1416	0,0	True
1417	0,0	True
1418	1,0	True
1419	0,0	True
1420	1,0	False
1421	1,0	False
1422	1,0	True
1423	1,0	True
1424	1,0	True
1425	0,0	True
1426	1,0	True
1427	1,0	True
1428	1,0	False
1429	0,0	True
1430	1,0	True
1431	0,0	True
1432	0,0	True
1433	1,0	True
1434	1,0	True
1435	1,0	True
1436	0,0	True
1437	1,0	True
1438	1,0	True
1439	1,0	True
1440	1,0	True
1441	1,0	True
1442	1,0	True
1443	0,0	True
1444	0,0	True
1445	1,0	True
1446	1,0	True
1447	0,0	True
1448	1,0	True
1449	1,0	True
1450	1,0	True
1451	1,0	True
1452	1,0	True
1453	0,0	True
1454	1,0	True
1455	1,0	True
1456	1,0	True
1457	1,0	True
1458	0,0	True
1459	0,0	True
1460	1,0	True
1461	0,0	True
1462	1,0	True
1463	1,0	True
1464	0,0	True
1465	1,0	True
1466	1,0	True
1467	1,0	True
1468	0,0	True
1469	1,0	True
1470	1,0	True
1471	0,0	True
1472	1,0	True
1473	0,0	True
1474	1,0	True
1475	0,0	True
1476	0,0	True
1477	0,0	True
1478	1,0	True
1479	1,0	True
1480	0,0	True
1481	1,0	True
1482	0,0	True
1483	1,0	True
1484	1,0	False
1485	0,0	True
1486	0,0	True
1487	1,0	True
1488	1,0	True
1489	0,0	True
1490	1,0	True
1491	1,0	True
1492	0,0	True
1493	0,0	True
1494	1,0	True
1495	1,0	True
1496	0,0	True
1497	1,0	True
1498	0,0	True
1499	0,0	True
1500	0,0	False
1501	1,0	True
1502	0,0	True
1503	1,0	True
1504	1,0	True
1505	1,0	True
1506	0,0	True
1507	1,0	True
1508	1,0	True
1509	1,0	True
1510	1,0	True
1511	1,0	True
1512	1,0	False
1513	1,0	True
1514	0,0	True
1515	1,0	False
1516	0,0	True
1517	0,0	False
1518	1,0	True
1519	0,0	True
1520	1,0	True
1521	1,0	True
1522	1,0	True
1523	1,0	False
1524	1,0	True
1525	0,0	True
1526	1,0	True
1527	1,0	True
1528	1,0	True
1529	0,0	True
1530	1,0	True
1531	0,0	True
1532	0,0	True
1533	1,0	False
1534	1,0	False
1535	1,0	True
1536	0,0	True
1537	1,0	True
1538	1,0	True
1539	1,0	True
1540	1,0	False
1541	1,0	True
1542	1,0	False
1543	0,0	False
1544	0,0	False
1545	1,0	True
1546	1,0	True
1547	0,0	True
1548	1,0	True
1549	1,0	False
1550	1,0	True
1551	1,0	False
1552	1,0	True
1553	0,0	True
1554	1,0	True
1555	1,0	True
1556	1,0	True
1557	1,0	True
1558	0,0	False
1559	0,0	True
1560	1,0	True
1561	0,0	False
1562	1,0	False
1563	1,0	False
1564	0,0	False
1565	1,0	False
1566	1,0	True
1567	1,0	True
1568	0,0	True
1569	1,0	True
1570	1,0	True
1571	0,0	True
1572	1,0	True
1573	0,0	False
1574	1,0	True
1575	0,0	True
1576	0,0	True
1577	0,0	True
1578	1,0	True
1579	1,0	False
1580	0,0	True
1581	1,0	True
1582	0,0	True
1583	1,0	True
1584	1,0	True
1585	0,0	True
1586	0,0	True
1587	1,0	False
1588	1,0	True
1589	0,0	True
1590	1,0	True
1591	1,0	True
1592	0,0	True
1593	0,0	True
1594	1,0	False
1595	1,0	False
1596	0,0	True
1597	1,0	True
1598	0,0	True
1599	0,0	False
1600	0,0	True
1601	1,0	True
1602	0,0	True
1603	1,0	False
1604	1,0	True
1605	1,0	True
1606	0,0	False
1607	1,0	True
1608	1,0	True
1609	1,0	True
1610	1,0	False
1611	1,0	True
1612	1,0	True
1613	1,0	False
1614	0,0	False
1615	1,0	True
1616	0,0	False
1617	0,0	True
1618	1,0	True
1619	0,0	True
1620	1,0	False
1621	1,0	False
1622	1,0	True
1623	1,0	True
1624	1,0	True
1625	0,0	True
1626	1,0	False
1627	1,0	False
1628	1,0	False
1629	0,0	True
1630	1,0	False
1631	0,0	False
1632	0,0	True
1633	1,0	True
1634	1,0	True
1635	1,0	False
1636	0,0	True
1637	1,0	True
1638	1,0	False
1639	1,0	False
1640	1,0	True
1641	1,0	True
1642	1,0	True
1643	0,0	True
1644	0,0	True
1645	1,0	True
1646	1,0	True
1647	0,0	True
1648	1,0	False
1649	1,0	False
1650	1,0	False
1651	1,0	True
1652	1,0	False
1653	0,0	False
1654	1,0	False
1655	1,0	False
1656	1,0	False
1657	1,0	True
1658	0,0	False
1659	0,0	True
1660	1,0	True
1661	0,0	True
1662	1,0	True
1663	1,0	False
