	true_y	pred_y
388	0,0	True
389	1,0	False
390	1,0	True
391	0,0	True
392	1,0	False
393	1,0	False
394	0,0	True
395	0,0	True
396	0,0	True
397	0,0	True
398	0,0	True
399	1,0	True
400	1,0	True
401	1,0	False
402	0,0	True
403	0,0	True
404	1,0	False
405	0,0	True
406	1,0	False
407	0,0	True
408	1,0	True
409	0,0	True
410	0,0	True
411	0,0	False
412	1,0	False
413	0,0	True
414	0,0	True
415	1,0	True
416	1,0	False
417	0,0	False
418	1,0	False
419	1,0	False
420	0,0	False
421	0,0	True
422	1,0	True
423	0,0	False
424	1,0	True
425	1,0	True
426	0,0	True
427	1,0	True
428	1,0	True
429	0,0	True
430	1,0	True
431	1,0	True
432	0,0	True
433	1,0	True
434	1,0	True
435	0,0	True
436	1,0	True
437	1,0	False
438	1,0	True
439	1,0	True
440	1,0	False
441	1,0	True
442	0,0	True
443	1,0	False
444	1,0	False
445	1,0	True
446	1,0	True
447	1,0	False
448	1,0	False
449	1,0	True
450	1,0	True
451	0,0	False
452	1,0	False
453	1,0	True
454	0,0	True
455	1,0	True
456	1,0	True
457	0,0	True
458	0,0	True
459	0,0	False
460	0,0	False
461	0,0	False
462	0,0	False
463	1,0	True
464	0,0	True
465	1,0	True
466	1,0	False
467	0,0	False
468	1,0	False
469	1,0	True
470	1,0	False
471	1,0	True
472	1,0	False
473	0,0	True
474	1,0	True
475	1,0	False
476	1,0	False
477	1,0	True
478	0,0	True
479	0,0	True
480	0,0	False
481	1,0	True
482	1,0	True
483	0,0	False
484	1,0	False
485	0,0	False
486	1,0	True
487	1,0	False
488	0,0	True
489	1,0	True
490	1,0	True
491	0,0	False
492	1,0	False
493	1,0	False
494	0,0	False
495	0,0	True
496	0,0	True
497	0,0	False
498	0,0	False
499	1,0	False
500	1,0	False
501	1,0	True
502	0,0	False
503	0,0	True
504	1,0	True
505	0,0	True
506	1,0	True
507	0,0	True
508	1,0	True
509	0,0	False
510	0,0	True
511	0,0	True
512	1,0	True
513	0,0	True
514	0,0	False
515	1,0	True
516	1,0	False
517	0,0	True
518	1,0	True
519	1,0	True
520	0,0	True
521	0,0	False
522	1,0	False
523	0,0	True
524	1,0	False
525	1,0	False
526	0,0	True
527	1,0	True
528	1,0	False
529	0,0	False
530	1,0	False
531	1,0	False
532	0,0	True
533	1,0	True
534	1,0	False
535	0,0	True
536	1,0	True
537	1,0	False
538	1,0	False
539	1,0	True
540	1,0	False
541	1,0	False
542	0,0	True
543	1,0	True
544	1,0	True
545	1,0	False
546	1,0	False
547	1,0	True
548	1,0	False
549	1,0	True
550	1,0	True
551	0,0	True
552	1,0	True
553	1,0	True
554	0,0	True
555	1,0	True
556	1,0	False
557	0,0	True
558	0,0	False
559	0,0	True
560	0,0	True
561	0,0	False
562	0,0	True
563	1,0	False
564	0,0	False
565	1,0	False
566	1,0	False
567	0,0	True
568	1,0	True
569	1,0	False
570	1,0	False
571	1,0	False
572	1,0	False
573	0,0	True
574	1,0	True
575	1,0	True
576	1,0	True
577	1,0	True
578	0,0	True
579	0,0	True
580	0,0	False
581	1,0	True
582	1,0	False
583	0,0	True
584	1,0	True
585	0,0	True
586	1,0	False
587	1,0	False
588	0,0	False
589	1,0	False
590	1,0	True
591	0,0	True
592	1,0	True
593	1,0	False
594	0,0	False
595	0,0	True
596	0,0	True
597	0,0	False
598	0,0	True
599	1,0	True
600	1,0	True
601	1,0	True
602	0,0	True
603	0,0	True
604	1,0	True
605	0,0	True
606	1,0	True
607	0,0	True
608	1,0	True
609	0,0	True
610	0,0	True
611	0,0	True
612	1,0	False
613	0,0	True
614	0,0	True
615	1,0	True
616	1,0	True
617	0,0	False
618	1,0	False
619	1,0	True
620	0,0	True
621	0,0	True
622	1,0	True
623	0,0	True
624	1,0	True
625	1,0	True
626	0,0	True
627	1,0	True
628	1,0	True
629	0,0	True
630	1,0	True
631	1,0	True
632	0,0	True
633	1,0	True
634	1,0	True
635	0,0	True
636	1,0	True
637	1,0	True
638	1,0	True
639	1,0	False
640	1,0	True
641	1,0	True
642	0,0	True
643	1,0	True
644	1,0	False
645	1,0	True
646	1,0	True
647	1,0	False
648	1,0	True
649	1,0	False
650	1,0	True
651	0,0	True
652	1,0	True
653	1,0	False
654	0,0	True
655	1,0	True
656	1,0	True
657	0,0	True
658	0,0	True
659	0,0	True
660	0,0	True
661	0,0	True
662	0,0	True
663	1,0	True
664	0,0	True
665	1,0	True
666	1,0	True
667	0,0	True
668	1,0	True
669	1,0	True
670	1,0	True
671	1,0	True
672	1,0	True
673	0,0	True
674	1,0	True
675	1,0	False
676	1,0	True
677	1,0	True
678	0,0	False
679	0,0	True
680	0,0	True
681	1,0	True
682	1,0	True
683	0,0	True
684	1,0	True
685	0,0	True
686	1,0	True
687	1,0	True
688	0,0	True
689	1,0	True
690	1,0	True
691	0,0	True
692	1,0	True
693	1,0	True
694	0,0	True
695	0,0	True
696	0,0	True
697	0,0	True
698	0,0	True
699	1,0	False
700	1,0	False
701	1,0	False
702	0,0	True
703	0,0	True
704	1,0	True
705	0,0	True
706	1,0	False
707	0,0	True
708	1,0	True
709	0,0	True
710	0,0	True
711	0,0	True
712	1,0	False
713	0,0	True
714	0,0	False
715	1,0	True
716	1,0	False
717	0,0	True
718	1,0	True
719	1,0	True
720	0,0	False
721	0,0	True
722	1,0	False
723	0,0	True
724	1,0	True
725	1,0	True
726	0,0	True
727	1,0	True
728	1,0	True
729	0,0	True
730	1,0	True
731	1,0	True
732	0,0	True
733	1,0	True
734	1,0	True
735	0,0	True
736	1,0	True
737	1,0	False
738	1,0	True
739	1,0	True
740	1,0	False
741	1,0	True
742	0,0	True
743	1,0	True
744	1,0	False
745	1,0	True
746	1,0	True
747	1,0	True
748	1,0	True
749	1,0	True
750	1,0	True
751	0,0	True
752	1,0	False
753	1,0	True
754	0,0	True
755	1,0	True
756	1,0	False
757	0,0	True
758	0,0	True
759	0,0	True
760	0,0	False
761	0,0	False
762	0,0	False
763	1,0	True
764	0,0	True
765	1,0	True
766	1,0	False
767	0,0	True
768	1,0	False
769	1,0	True
770	1,0	False
771	1,0	True
772	1,0	False
773	0,0	True
774	1,0	True
775	1,0	False
776	1,0	False
777	1,0	True
778	0,0	True
779	0,0	True
780	0,0	False
781	1,0	False
782	1,0	True
783	0,0	False
784	1,0	False
785	0,0	False
786	1,0	True
787	1,0	True
788	0,0	True
789	1,0	True
790	1,0	True
791	0,0	True
792	1,0	False
793	1,0	False
794	0,0	True
795	0,0	True
796	0,0	True
797	0,0	False
798	0,0	True
799	1,0	False
800	1,0	False
801	1,0	True
802	0,0	False
803	0,0	True
804	1,0	True
805	0,0	True
806	1,0	True
807	0,0	True
808	1,0	True
809	0,0	False
810	0,0	True
811	0,0	False
812	1,0	True
813	0,0	True
814	0,0	False
815	1,0	True
816	1,0	True
817	0,0	True
818	1,0	True
819	1,0	True
820	0,0	True
821	0,0	False
822	1,0	True
823	0,0	True
824	1,0	False
825	1,0	False
826	0,0	True
827	1,0	False
828	1,0	False
829	0,0	False
830	1,0	False
831	1,0	False
832	0,0	False
833	1,0	False
834	1,0	True
835	0,0	False
836	1,0	True
837	1,0	False
838	1,0	False
839	1,0	False
840	1,0	True
841	1,0	True
842	0,0	False
843	1,0	False
844	1,0	True
845	1,0	False
846	1,0	True
847	1,0	True
848	1,0	False
849	1,0	True
850	1,0	False
851	0,0	True
852	1,0	True
853	1,0	True
854	0,0	True
855	1,0	True
856	1,0	True
857	0,0	True
858	0,0	False
859	0,0	True
860	0,0	True
861	0,0	True
862	0,0	True
863	1,0	False
864	0,0	False
865	1,0	False
866	1,0	True
867	0,0	False
868	1,0	True
869	1,0	False
870	1,0	False
871	1,0	True
872	1,0	False
873	0,0	False
874	1,0	True
875	1,0	True
876	1,0	True
877	1,0	True
878	0,0	True
879	0,0	True
880	0,0	True
881	1,0	True
882	1,0	False
883	0,0	True
884	1,0	True
885	0,0	True
886	1,0	True
887	1,0	False
888	0,0	True
889	1,0	False
890	1,0	True
891	0,0	False
892	1,0	True
893	1,0	True
894	0,0	False
895	0,0	True
896	0,0	True
897	0,0	False
898	0,0	False
899	1,0	True
900	1,0	True
901	1,0	True
902	0,0	False
903	0,0	False
904	1,0	True
905	0,0	True
906	1,0	True
907	0,0	False
908	1,0	True
909	0,0	False
910	0,0	False
911	0,0	True
912	1,0	True
913	0,0	False
914	0,0	False
915	1,0	True
916	1,0	True
917	0,0	True
918	1,0	True
919	1,0	True
920	0,0	True
921	0,0	True
922	1,0	True
923	0,0	True
924	1,0	True
925	1,0	False
926	0,0	False
927	1,0	True
928	1,0	False
929	0,0	False
930	1,0	False
931	1,0	True
932	0,0	True
933	1,0	True
934	1,0	True
935	0,0	False
936	1,0	False
937	1,0	True
938	1,0	False
939	1,0	True
940	1,0	True
941	1,0	False
942	0,0	True
943	1,0	True
944	1,0	True
945	1,0	False
946	1,0	False
947	1,0	True
948	1,0	True
949	1,0	True
950	1,0	True
951	0,0	True
952	1,0	True
953	1,0	True
954	0,0	True
955	1,0	False
956	1,0	True
957	0,0	True
958	0,0	False
959	0,0	True
960	0,0	True
961	0,0	True
962	0,0	True
963	1,0	True
964	0,0	False
965	1,0	True
966	1,0	True
967	0,0	True
968	1,0	True
969	1,0	True
970	1,0	True
971	1,0	False
972	1,0	True
973	0,0	False
974	1,0	True
975	1,0	True
976	1,0	True
977	1,0	False
978	0,0	True
979	0,0	False
980	0,0	True
981	1,0	True
982	1,0	False
983	0,0	True
984	1,0	True
985	0,0	True
986	1,0	False
987	1,0	True
988	0,0	False
989	1,0	False
990	1,0	True
991	0,0	True
992	1,0	True
993	1,0	True
994	0,0	True
995	0,0	True
996	0,0	True
997	0,0	True
998	0,0	True
999	1,0	True
1000	1,0	True
1001	1,0	False
1002	0,0	True
1003	0,0	True
1004	1,0	False
1005	0,0	True
1006	1,0	False
1007	0,0	True
1008	1,0	False
1009	0,0	True
1010	0,0	True
1011	0,0	False
1012	1,0	False
1013	0,0	True
1014	0,0	True
1015	1,0	True
1016	1,0	False
1017	0,0	False
1018	1,0	False
1019	1,0	False
1020	0,0	False
1021	0,0	False
1022	1,0	True
1023	0,0	False
1024	1,0	True
1025	1,0	True
1026	0,0	True
1027	1,0	True
1028	1,0	True
1029	0,0	True
1030	1,0	True
1031	1,0	True
1032	0,0	True
1033	1,0	True
1034	1,0	True
1035	0,0	True
1036	1,0	True
1037	1,0	False
1038	1,0	True
1039	1,0	True
1040	1,0	False
1041	1,0	True
1042	0,0	True
1043	1,0	True
1044	1,0	False
1045	1,0	True
1046	1,0	True
1047	1,0	False
1048	1,0	False
1049	1,0	True
1050	1,0	True
1051	0,0	False
1052	1,0	False
1053	1,0	True
1054	0,0	True
1055	1,0	True
1056	1,0	True
1057	0,0	False
1058	0,0	True
1059	0,0	True
1060	0,0	False
1061	0,0	False
1062	0,0	False
1063	1,0	True
1064	0,0	True
1065	1,0	True
1066	1,0	False
1067	0,0	False
1068	1,0	False
1069	1,0	True
1070	1,0	False
1071	1,0	True
1072	1,0	False
1073	0,0	True
1074	1,0	True
1075	1,0	False
1076	1,0	False
1077	1,0	True
1078	0,0	True
1079	0,0	True
1080	0,0	False
1081	1,0	True
1082	1,0	True
1083	0,0	False
1084	1,0	False
1085	0,0	False
1086	1,0	True
1087	1,0	True
1088	0,0	True
1089	1,0	True
1090	1,0	True
1091	0,0	True
1092	1,0	False
1093	1,0	False
1094	0,0	False
1095	0,0	True
1096	0,0	True
1097	0,0	False
1098	0,0	False
1099	1,0	False
1100	1,0	True
1101	1,0	False
1102	0,0	False
1103	0,0	True
1104	1,0	True
1105	0,0	True
1106	1,0	True
1107	0,0	True
1108	1,0	True
1109	0,0	False
1110	0,0	False
1111	0,0	False
1112	1,0	True
1113	0,0	False
1114	0,0	False
1115	1,0	True
1116	1,0	True
1117	0,0	False
1118	1,0	True
1119	1,0	True
1120	0,0	False
1121	0,0	False
1122	1,0	True
1123	0,0	False
1124	1,0	False
1125	1,0	False
1126	0,0	False
1127	1,0	True
1128	1,0	False
1129	0,0	True
1130	1,0	False
1131	1,0	True
1132	0,0	False
1133	1,0	True
1134	1,0	False
1135	0,0	False
1136	1,0	True
1137	1,0	False
1138	1,0	True
1139	1,0	True
1140	1,0	True
1141	1,0	False
1142	0,0	False
1143	1,0	True
1144	1,0	True
1145	1,0	False
1146	1,0	False
1147	1,0	True
1148	1,0	False
1149	1,0	True
1150	1,0	False
1151	0,0	True
1152	1,0	True
1153	1,0	True
1154	0,0	False
1155	1,0	True
1156	1,0	True
1157	0,0	False
1158	0,0	False
1159	0,0	False
1160	0,0	False
1161	0,0	True
1162	0,0	True
1163	1,0	False
1164	0,0	False
1165	1,0	True
1166	1,0	True
1167	0,0	False
1168	1,0	True
1169	1,0	False
1170	1,0	True
1171	1,0	False
1172	1,0	True
1173	0,0	False
1174	1,0	True
1175	1,0	True
1176	1,0	False
1177	1,0	False
1178	0,0	True
1179	0,0	False
1180	0,0	False
1181	1,0	True
1182	1,0	True
1183	0,0	True
1184	1,0	True
1185	0,0	False
1186	1,0	True
1187	1,0	True
1188	0,0	False
1189	1,0	True
1190	1,0	False
1191	0,0	True
1192	1,0	True
1193	1,0	True
1194	0,0	False
1195	0,0	True
1196	0,0	True
1197	0,0	False
1198	0,0	False
1199	1,0	True
1200	1,0	False
1201	1,0	True
1202	0,0	False
1203	0,0	False
1204	1,0	False
1205	0,0	True
1206	1,0	False
1207	0,0	True
1208	1,0	True
1209	0,0	True
1210	0,0	True
1211	0,0	True
1212	1,0	True
1213	0,0	True
1214	0,0	False
1215	1,0	True
1216	1,0	False
1217	0,0	True
1218	1,0	True
1219	1,0	True
1220	0,0	False
1221	0,0	False
1222	1,0	False
1223	0,0	True
1224	1,0	False
1225	1,0	False
1226	0,0	True
1227	1,0	True
1228	1,0	False
1229	0,0	True
1230	1,0	False
1231	1,0	False
1232	0,0	False
1233	1,0	True
1234	1,0	False
1235	0,0	True
1236	1,0	True
1237	1,0	False
1238	1,0	True
1239	1,0	True
1240	1,0	False
1241	1,0	True
1242	0,0	False
1243	1,0	True
1244	1,0	True
1245	1,0	False
1246	1,0	True
1247	1,0	True
1248	1,0	True
1249	1,0	True
1250	1,0	True
1251	0,0	True
1252	1,0	True
1253	1,0	True
1254	0,0	True
1255	1,0	True
1256	1,0	False
1257	0,0	False
1258	0,0	True
1259	0,0	True
1260	0,0	False
1261	0,0	False
1262	0,0	True
1263	1,0	False
1264	0,0	False
1265	1,0	True
1266	1,0	False
1267	0,0	True
1268	1,0	False
1269	1,0	False
1270	1,0	False
1271	1,0	True
1272	1,0	False
1273	0,0	True
1274	1,0	True
1275	1,0	True
1276	1,0	False
1277	1,0	True
1278	0,0	True
1279	0,0	True
1280	0,0	False
1281	1,0	True
1282	1,0	False
1283	0,0	False
1284	1,0	True
1285	0,0	False
1286	1,0	True
1287	1,0	False
1288	0,0	True
1289	1,0	False
1290	1,0	True
1291	0,0	False
1292	1,0	False
1293	1,0	False
1294	0,0	False
1295	0,0	True
1296	0,0	True
1297	0,0	False
1298	0,0	True
1299	1,0	True
1300	1,0	True
1301	1,0	True
1302	0,0	True
1303	0,0	False
1304	1,0	True
1305	0,0	False
1306	1,0	True
1307	0,0	False
1308	1,0	False
1309	0,0	True
1310	0,0	False
1311	0,0	True
1312	1,0	True
1313	0,0	True
1314	0,0	True
1315	1,0	False
1316	1,0	True
1317	0,0	True
1318	1,0	False
1319	1,0	False
1320	0,0	True
1321	0,0	True
1322	1,0	False
1323	0,0	True
1324	1,0	True
1325	1,0	True
1326	0,0	False
1327	1,0	True
1328	1,0	True
1329	0,0	True
1330	1,0	True
1331	1,0	False
1332	0,0	True
1333	1,0	True
1334	1,0	True
1335	0,0	True
1336	1,0	False
1337	1,0	True
1338	1,0	True
1339	1,0	True
1340	1,0	True
1341	1,0	True
1342	0,0	True
1343	1,0	True
1344	1,0	False
1345	1,0	True
1346	1,0	True
1347	1,0	True
1348	1,0	True
1349	1,0	True
1350	1,0	True
1351	0,0	True
1352	1,0	False
1353	1,0	False
1354	0,0	False
1355	1,0	True
1356	1,0	False
1357	0,0	True
1358	0,0	True
1359	0,0	False
1360	0,0	True
1361	0,0	False
1362	0,0	False
1363	1,0	True
1364	0,0	True
1365	1,0	True
1366	1,0	True
1367	0,0	True
1368	1,0	False
1369	1,0	True
1370	1,0	True
1371	1,0	True
1372	1,0	True
1373	0,0	True
1374	1,0	False
1375	1,0	False
1376	1,0	False
1377	1,0	True
1378	0,0	True
1379	0,0	False
1380	0,0	True
1381	1,0	False
1382	1,0	True
1383	0,0	False
1384	1,0	False
1385	0,0	True
1386	1,0	False
1387	1,0	True
1388	0,0	True
1389	1,0	True
1390	1,0	True
1391	0,0	True
1392	1,0	False
1393	1,0	True
1394	0,0	True
1395	0,0	False
1396	0,0	False
1397	0,0	True
1398	0,0	True
1399	1,0	True
1400	1,0	False
1401	1,0	True
1402	0,0	False
1403	0,0	True
1404	1,0	False
1405	0,0	True
1406	1,0	True
1407	0,0	True
1408	1,0	True
1409	0,0	True
1410	0,0	True
1411	0,0	False
1412	1,0	False
1413	0,0	True
1414	0,0	False
1415	1,0	True
1416	1,0	False
1417	0,0	True
1418	1,0	True
1419	1,0	True
1420	0,0	True
1421	0,0	False
1422	1,0	True
1423	0,0	True
1424	1,0	False
1425	1,0	False
1426	0,0	True
1427	1,0	True
1428	1,0	False
1429	0,0	False
1430	1,0	False
1431	1,0	False
1432	0,0	False
1433	1,0	True
1434	1,0	True
1435	0,0	False
1436	1,0	True
1437	1,0	False
1438	1,0	True
1439	1,0	False
1440	1,0	True
1441	1,0	True
1442	0,0	False
1443	1,0	False
1444	1,0	True
1445	1,0	False
1446	1,0	True
1447	1,0	True
1448	1,0	False
1449	1,0	True
1450	1,0	False
1451	0,0	False
1452	1,0	True
1453	1,0	True
1454	0,0	True
1455	1,0	True
1456	1,0	True
1457	0,0	True
1458	0,0	False
1459	0,0	True
1460	0,0	True
1461	0,0	True
1462	0,0	True
1463	1,0	True
1464	0,0	False
1465	1,0	True
1466	1,0	False
1467	0,0	False
1468	1,0	False
1469	1,0	False
1470	1,0	False
1471	1,0	True
1472	1,0	False
1473	0,0	False
1474	1,0	True
1475	1,0	True
1476	1,0	True
1477	1,0	True
1478	0,0	True
1479	0,0	True
1480	0,0	False
1481	1,0	True
1482	1,0	True
1483	0,0	True
1484	1,0	True
1485	0,0	True
1486	1,0	True
1487	1,0	False
1488	0,0	True
1489	1,0	False
1490	1,0	True
1491	0,0	False
1492	1,0	True
1493	1,0	True
1494	0,0	False
1495	0,0	True
1496	0,0	True
1497	0,0	False
1498	0,0	False
1499	1,0	True
1500	1,0	True
1501	1,0	False
1502	0,0	True
1503	0,0	False
1504	1,0	True
1505	0,0	False
1506	1,0	False
1507	0,0	True
1508	1,0	False
1509	0,0	True
1510	0,0	False
1511	0,0	True
1512	1,0	False
1513	0,0	True
1514	0,0	True
1515	1,0	False
1516	1,0	True
1517	0,0	False
1518	1,0	False
1519	1,0	True
1520	0,0	False
1521	0,0	True
1522	1,0	True
1523	0,0	False
1524	1,0	True
1525	1,0	True
1526	0,0	False
1527	1,0	True
1528	1,0	True
1529	0,0	True
1530	1,0	True
1531	1,0	True
1532	0,0	True
1533	1,0	True
1534	1,0	True
1535	0,0	True
1536	1,0	False
1537	1,0	True
1538	1,0	True
1539	1,0	True
1540	1,0	False
1541	1,0	True
1542	0,0	True
1543	1,0	True
1544	1,0	False
1545	1,0	True
1546	1,0	True
1547	1,0	True
1548	1,0	True
1549	1,0	True
1550	1,0	True
1551	0,0	True
1552	1,0	True
1553	1,0	True
1554	0,0	False
1555	1,0	True
1556	1,0	True
1557	0,0	False
1558	0,0	True
1559	0,0	False
1560	0,0	False
1561	0,0	False
1562	0,0	False
1563	1,0	True
1564	0,0	True
1565	1,0	True
1566	1,0	True
1567	0,0	True
1568	1,0	False
1569	1,0	True
1570	1,0	True
1571	1,0	False
1572	1,0	True
1573	0,0	True
1574	1,0	True
1575	1,0	False
1576	1,0	False
1577	1,0	True
1578	0,0	True
1579	0,0	True
1580	0,0	False
1581	1,0	False
1582	1,0	True
1583	0,0	False
1584	1,0	False
1585	0,0	False
1586	1,0	True
1587	1,0	True
1588	0,0	False
1589	1,0	True
1590	1,0	True
1591	0,0	True
1592	1,0	False
1593	1,0	True
1594	0,0	True
1595	0,0	False
1596	0,0	False
1597	0,0	False
1598	0,0	True
1599	1,0	True
1600	1,0	True
1601	1,0	True
1602	0,0	False
1603	0,0	True
1604	1,0	True
1605	0,0	True
1606	1,0	True
1607	0,0	True
1608	1,0	True
1609	0,0	True
1610	0,0	True
1611	0,0	False
1612	1,0	False
1613	0,0	False
1614	0,0	False
1615	1,0	True
1616	1,0	True
1617	0,0	True
1618	1,0	True
1619	1,0	True
1620	0,0	False
1621	0,0	False
1622	1,0	True
1623	0,0	True
1624	1,0	False
1625	1,0	False
1626	0,0	True
1627	1,0	False
1628	1,0	False
1629	0,0	True
1630	1,0	False
1631	1,0	True
1632	0,0	False
1633	1,0	True
1634	1,0	True
1635	0,0	False
1636	1,0	True
1637	1,0	False
1638	1,0	False
1639	1,0	False
1640	1,0	True
1641	1,0	False
1642	0,0	False
1643	1,0	False
1644	1,0	True
1645	1,0	False
1646	1,0	True
1647	1,0	True
1648	1,0	False
1649	1,0	True
1650	1,0	False
1651	0,0	False
1652	1,0	True
1653	1,0	True
1654	0,0	True
1655	1,0	True
1656	1,0	True
1657	0,0	True
1658	0,0	False
1659	0,0	True
1660	0,0	True
1661	0,0	True
1662	0,0	True
1663	1,0	True
